User_ID,Age,Gender,Income_Level,Browsing_Time (mins),Discount (%),Coupon_Category,Previous_Purchases,Purchase_Intention
U1570,36,Male,High,18,50,Health,0,1
U1571,57,Female,Low,22,40,Entertainment,7,1
U1572,43,Male,Medium,3,10,Travel,0,0
U1573,49,Male,Medium,25,10,Clothing,1,1
U1574,47,Male,Medium,25,50,Travel,7,1
U1575,52,Female,Low,2,40,Entertainment,3,0
U1576,58,Male,Medium,28,50,Entertainment,4,1
U1577,60,Female,Medium,17,80,Electronics,5,1
U1578,30,Female,Medium,14,60,Travel,1,1
U1579,58,Male,Low,5,20,Food,9,1
U1580,26,Male,Low,12,70,Food,3,1
U1581,42,Female,Low,28,70,Food,2,1
U1582,31,Male,Low,19,10,Clothing,2,1
U1583,52,Female,Medium,14,20,Health,4,0
U1584,25,Male,Low,30,30,Entertainment,0,1
U1585,45,Female,Medium,7,80,Health,0,1
U1586,53,Female,Low,22,60,Entertainment,7,1
U1587,60,Female,Medium,5,20,Electronics,8,1
U1588,32,Male,Low,20,50,Food,4,1
U1589,57,Male,Medium,9,10,Food,5,0
U1590,20,Male,Low,3,50,Travel,3,1
U1591,50,Male,High,17,10,Entertainment,1,1
U1592,52,Male,Low,19,70,Health,4,1
U1593,52,Male,High,22,60,Electronics,5,1
U1594,53,Female,High,29,20,Food,7,1
U1595,55,Female,High,23,30,Health,7,1
U1596,36,Male,Medium,11,60,Health,9,1
U1597,48,Female,High,10,70,Entertainment,7,1
U1598,23,Female,High,19,40,Health,7,1
U1599,27,Female,High,23,60,Travel,10,1
U1600,46,Female,High,5,40,Food,0,0
U1601,40,Male,Medium,24,10,Food,3,1
U1602,53,Male,High,6,60,Travel,5,1
U1603,27,Male,Medium,5,70,Clothing,6,1
U1604,43,Female,Low,12,50,Clothing,5,1
U1605,55,Female,High,30,80,Travel,1,1
U1606,54,Female,Low,9,20,Health,2,0
U1607,42,Female,High,22,80,Clothing,4,1
U1608,54,Female,Medium,7,60,Clothing,0,1
U1609,48,Female,High,17,80,Electronics,10,1
U1610,21,Male,High,3,60,Electronics,6,1
U1611,30,Male,Medium,9,70,Clothing,0,1
U1612,36,Female,Medium,23,70,Entertainment,0,1
U1613,25,Female,High,15,50,Electronics,5,1
U1614,35,Male,Medium,15,50,Food,5,1
U1615,36,Female,High,28,70,Clothing,5,1
U1616,42,Male,Medium,23,60,Electronics,4,1
U1617,21,Female,Medium,23,80,Entertainment,3,1
U1618,19,Male,Medium,18,70,Electronics,6,1
U1619,44,Female,Low,16,40,Travel,8,1
U1620,48,Female,High,3,50,Travel,5,1
U1621,40,Male,Low,16,70,Health,7,1
U1622,55,Female,High,2,60,Health,1,1
U1623,45,Male,Low,25,70,Electronics,6,1
U1624,20,Male,High,26,20,Health,10,1
U1625,37,Male,High,16,20,Electronics,3,1
U1626,44,Female,Low,6,40,Electronics,5,0
U1627,52,Female,Low,14,40,Electronics,0,0
U1628,35,Female,Medium,28,10,Electronics,9,1
U1629,25,Female,Medium,5,40,Entertainment,10,1
U1630,56,Male,Medium,13,80,Travel,0,1
U1631,27,Female,Medium,15,20,Electronics,10,1
U1632,50,Male,High,17,60,Entertainment,3,1
U1633,58,Female,High,7,10,Travel,6,1
U1634,47,Female,Medium,10,10,Health,6,1
U1635,29,Male,Medium,30,30,Clothing,7,1
U1636,28,Female,Medium,2,80,Health,0,1
U1637,59,Female,Medium,21,20,Entertainment,3,1
U1638,46,Male,High,12,10,Entertainment,3,0
U1639,43,Male,Low,19,10,Entertainment,4,1
U1640,49,Female,Medium,19,70,Clothing,2,1
U1641,48,Female,High,13,60,Food,1,1
U1642,41,Male,Medium,3,10,Food,9,1
U1643,42,Male,High,30,10,Travel,6,1
U1644,18,Male,Low,17,10,Clothing,2,1
U1645,53,Male,Low,8,50,Clothing,3,1
U1646,45,Female,High,9,30,Travel,7,1
U1647,49,Male,Medium,12,20,Clothing,1,0
U1648,37,Male,Medium,26,30,Entertainment,1,1
U1649,53,Female,High,18,30,Electronics,7,1
U1650,31,Female,High,7,70,Electronics,7,1
U1651,60,Female,Medium,11,50,Clothing,0,1
U1652,22,Female,High,6,20,Food,0,0
U1653,46,Male,Low,8,80,Entertainment,6,1
U1654,54,Female,High,27,40,Clothing,8,1
U1655,21,Female,Low,18,80,Health,10,1
U1656,40,Male,High,4,60,Entertainment,1,1
U1657,50,Female,Low,17,40,Health,7,1
U1658,46,Male,High,30,80,Electronics,4,1
U1659,47,Male,High,30,20,Health,6,1
U1660,59,Female,Low,29,20,Clothing,4,1
U1661,28,Male,Medium,8,80,Health,1,1
U1662,49,Male,Medium,11,40,Clothing,8,1
U1663,21,Male,High,6,60,Entertainment,1,1
U1664,35,Female,High,12,60,Travel,10,1
U1665,35,Female,High,13,70,Travel,6,1
U1666,23,Male,High,20,30,Clothing,10,1
U1667,20,Female,Low,21,10,Entertainment,7,1
U1668,21,Male,Medium,14,10,Electronics,9,1
U1669,52,Female,Low,1,10,Health,5,0
U1670,57,Female,Medium,26,80,Travel,3,1
U1671,29,Male,Medium,25,20,Entertainment,4,1
U1672,24,Male,Low,18,20,Electronics,7,1
U1673,25,Male,Medium,16,70,Electronics,7,1
U1674,39,Female,Medium,20,30,Electronics,3,1
U1675,42,Male,Medium,21,70,Health,3,1
U1676,26,Female,Medium,11,70,Food,5,1
U1677,58,Female,Low,14,60,Travel,5,1
U1678,24,Female,Medium,23,60,Clothing,5,1
U1679,19,Female,Low,12,80,Food,2,1
U1680,28,Male,Medium,10,20,Entertainment,10,1
U1681,22,Female,High,15,80,Food,4,1
U1682,54,Female,Low,2,20,Clothing,2,0
U1683,42,Male,Low,23,50,Travel,1,1
U1684,51,Female,High,30,10,Clothing,7,1
U1685,49,Female,Low,11,50,Travel,5,1
U1686,34,Male,Low,27,40,Food,7,1
U1687,29,Female,Low,9,40,Health,7,1
U1688,29,Female,Low,14,50,Travel,0,1
U1689,25,Male,Medium,8,40,Health,7,1
U1690,21,Female,High,4,20,Entertainment,2,0
U1691,24,Female,Medium,16,20,Travel,1,1
U1692,57,Female,Medium,4,20,Entertainment,4,0
U1693,44,Female,Low,17,70,Entertainment,7,1
U1694,34,Male,High,9,30,Travel,1,0
U1695,22,Female,High,17,20,Travel,10,1
U1696,20,Female,Medium,18,50,Health,8,1
U1697,45,Female,Low,21,60,Entertainment,2,1
U1698,30,Male,Low,2,50,Electronics,6,1
U1699,31,Male,High,13,50,Food,6,1
U1700,57,Female,Low,18,70,Health,9,1
U1701,23,Male,High,30,60,Travel,10,1
U1702,36,Female,Low,17,50,Electronics,3,1
U1703,37,Female,High,3,20,Electronics,7,1
U1704,51,Female,Medium,4,20,Health,0,0
U1705,27,Female,Medium,9,60,Health,3,1
U1706,60,Female,Medium,10,80,Electronics,1,1
U1707,34,Female,Medium,21,30,Health,4,1
U1708,41,Female,Low,10,10,Health,6,1
U1709,58,Male,Medium,30,80,Entertainment,0,1
U1710,19,Female,Medium,22,70,Entertainment,1,1
U1711,32,Female,High,20,70,Clothing,4,1
U1712,37,Female,High,29,30,Clothing,2,1
U1713,20,Female,Medium,6,50,Travel,8,1
U1714,50,Male,Low,28,40,Clothing,5,1
U1715,38,Male,High,2,80,Clothing,2,1
U1716,44,Female,Low,15,40,Electronics,2,0
U1717,60,Male,High,22,40,Entertainment,10,1
U1718,19,Female,Low,28,70,Travel,9,1
U1719,19,Female,Medium,4,60,Entertainment,4,1
U1720,29,Female,Low,2,30,Entertainment,3,0
U1721,36,Male,Low,17,40,Entertainment,6,1
U1722,19,Male,Medium,18,50,Travel,2,1
U1723,41,Female,Medium,13,60,Travel,8,1
U1724,39,Male,Medium,15,10,Food,4,0
U1725,32,Male,High,20,10,Travel,0,1
U1726,58,Male,High,12,20,Food,10,1
U1727,60,Female,High,12,10,Electronics,4,0
U1728,58,Female,High,29,80,Electronics,3,1
U1729,47,Female,High,19,30,Health,9,1
U1730,43,Female,High,14,30,Clothing,6,1
U1731,52,Female,Low,14,60,Entertainment,6,1
U1732,53,Male,High,4,20,Entertainment,4,0
U1733,51,Female,High,7,50,Entertainment,2,1
U1734,48,Male,Medium,23,10,Travel,3,1
U1735,28,Male,Medium,19,70,Health,5,1
U1736,27,Female,Low,7,70,Electronics,10,1
U1737,35,Female,High,21,30,Health,1,1
U1738,20,Male,Medium,18,20,Health,9,1
U1739,33,Female,High,11,10,Travel,8,1
U1740,48,Male,High,12,80,Clothing,6,1
U1741,26,Female,Medium,2,80,Food,4,1
U1742,21,Male,Medium,28,70,Clothing,5,1
U1743,48,Female,Low,18,50,Health,9,1
U1744,35,Male,Low,6,50,Food,7,1
U1745,58,Female,High,30,50,Entertainment,3,1
U1746,29,Male,Low,2,70,Clothing,4,1
U1747,56,Male,Low,20,70,Entertainment,7,1
U1748,34,Male,Low,1,50,Health,10,1
U1749,36,Female,Low,29,10,Clothing,4,1
U1750,60,Female,Low,19,30,Clothing,4,1
U1751,40,Male,High,16,20,Entertainment,10,1
U1752,44,Male,Medium,5,20,Clothing,9,1
U1753,39,Male,Low,8,30,Electronics,7,1
U1754,28,Female,Low,20,50,Health,2,1
U1755,53,Male,Medium,25,50,Travel,2,1
U1756,40,Female,High,19,50,Electronics,4,1
U1757,29,Male,High,28,80,Clothing,6,1
U1758,19,Male,Low,24,20,Clothing,1,1
U1759,42,Female,High,16,50,Entertainment,1,1
U1760,45,Female,Low,2,20,Electronics,5,0
U1761,49,Female,High,2,10,Travel,4,0
U1762,43,Male,High,24,30,Electronics,2,1
U1763,51,Male,High,18,80,Health,10,1
U1764,18,Male,Low,23,50,Clothing,8,1
U1765,34,Male,Low,23,60,Clothing,7,1
U1766,59,Female,Medium,11,20,Travel,0,0
U1767,49,Male,Medium,2,40,Travel,3,0
U1768,49,Male,Medium,20,80,Food,10,1
U1769,44,Male,Low,16,60,Food,3,1
U1770,45,Female,High,7,60,Food,10,1
U1771,56,Female,Low,27,50,Entertainment,10,1
U1772,19,Female,Low,5,60,Entertainment,0,1
U1773,27,Male,Low,14,10,Travel,6,1
U1774,22,Male,High,1,60,Clothing,4,1
U1775,55,Male,Low,19,40,Travel,7,1
U1776,19,Male,Medium,30,60,Electronics,8,1
U1777,36,Female,Low,22,30,Entertainment,10,1
U1778,59,Male,Medium,13,50,Clothing,3,1
U1779,53,Male,Low,13,80,Travel,0,1
U1780,52,Male,Low,27,60,Entertainment,8,1
U1781,41,Male,High,10,30,Travel,0,0
U1782,54,Female,Low,1,20,Food,3,0
U1783,22,Female,High,29,20,Clothing,6,1
U1784,26,Female,High,12,50,Entertainment,7,1
U1785,38,Male,Medium,14,60,Clothing,0,1
U1786,46,Female,Medium,4,50,Health,9,1
U1787,44,Female,High,30,80,Food,10,1
U1788,58,Male,Low,3,60,Entertainment,5,1
U1789,41,Female,Medium,25,80,Travel,9,1
U1790,48,Male,High,2,60,Entertainment,1,1
U1791,31,Male,High,29,60,Clothing,7,1
U1792,50,Male,Low,4,60,Entertainment,6,1
U1793,43,Female,High,13,50,Travel,2,1
U1794,41,Female,High,2,70,Food,5,1
U1795,51,Female,Low,28,60,Electronics,1,1
U1796,52,Male,Medium,25,20,Clothing,0,1
U1797,59,Male,Medium,4,70,Electronics,0,1
U1798,25,Female,High,13,60,Entertainment,3,1
U1799,35,Male,Low,21,40,Travel,4,1
U1800,50,Female,Medium,21,10,Food,0,1
U1801,38,Female,Low,28,40,Travel,2,1
U1802,47,Female,High,11,50,Electronics,4,1
U1803,42,Female,Medium,5,70,Health,9,1
U1804,42,Male,Medium,1,30,Health,2,0
U1805,36,Male,High,11,70,Entertainment,8,1
U1806,60,Female,Low,9,20,Food,7,1
U1807,27,Male,Medium,11,10,Clothing,8,1
U1808,25,Male,Medium,25,10,Clothing,8,1
U1809,21,Male,High,12,20,Entertainment,0,0
U1810,25,Male,Low,29,40,Electronics,10,1
U1811,25,Male,Medium,1,10,Electronics,6,1
U1812,33,Female,High,15,70,Clothing,2,1
U1813,59,Female,Low,27,30,Entertainment,8,1
U1814,36,Female,High,16,50,Food,8,1
U1815,50,Male,Low,2,50,Travel,9,1
U1816,29,Male,Low,17,30,Electronics,8,1
U1817,19,Male,Medium,27,60,Travel,4,1
U1818,30,Male,High,20,40,Clothing,0,1
U1819,36,Female,Low,15,20,Electronics,0,0
U1820,27,Male,Medium,9,70,Electronics,6,1
U1821,41,Female,Low,20,80,Travel,6,1
U1822,51,Female,High,14,20,Entertainment,1,0
U1823,25,Male,Medium,27,50,Clothing,1,1
U1824,30,Female,Medium,13,80,Electronics,2,1
U1825,35,Male,Low,5,70,Clothing,5,1
U1826,57,Male,Medium,10,40,Health,5,0
U1827,49,Female,Low,18,30,Travel,1,1
U1828,39,Male,Medium,6,10,Entertainment,2,0
U1829,24,Male,Low,28,60,Health,10,1
U1830,48,Male,Medium,17,40,Clothing,3,1
U1831,34,Male,Medium,12,70,Entertainment,1,1
U1832,48,Female,Medium,6,50,Food,2,1
U1833,26,Male,Medium,26,50,Electronics,3,1
U1834,27,Female,High,18,60,Food,0,1
U1835,24,Male,High,9,60,Clothing,6,1
U1836,35,Male,High,24,40,Health,3,1
U1837,48,Male,Low,21,10,Travel,3,1
U1838,19,Male,Low,15,50,Food,2,1
U1839,20,Female,Medium,30,70,Entertainment,1,1
U1840,21,Male,High,19,70,Electronics,6,1
U1841,28,Female,High,29,70,Electronics,10,1
U1842,56,Female,Medium,8,30,Clothing,9,1
U1843,55,Female,Medium,13,20,Electronics,9,1
U1844,24,Female,Medium,29,70,Food,7,1
U1845,20,Male,High,24,30,Travel,3,1
U1846,18,Female,High,18,50,Food,0,1
U1847,41,Female,Medium,7,20,Travel,0,0
U1848,53,Male,Medium,29,80,Clothing,7,1
U1849,52,Male,Medium,24,40,Travel,7,1
U1850,50,Female,High,5,20,Clothing,0,0
U1851,59,Female,High,3,50,Electronics,4,1
U1852,18,Female,Medium,1,60,Travel,2,1
U1853,44,Female,Medium,15,70,Travel,5,1
U1854,37,Female,High,28,40,Entertainment,6,1
U1855,30,Female,Low,14,60,Entertainment,7,1
U1856,48,Male,High,8,70,Travel,6,1
U1857,27,Male,High,11,40,Health,4,0
U1858,29,Male,High,3,10,Entertainment,2,0
U1859,55,Female,Low,21,70,Electronics,1,1
U1860,38,Female,High,15,60,Electronics,9,1
U1861,33,Female,High,17,50,Travel,6,1
U1862,28,Male,Medium,29,20,Entertainment,6,1
U1863,55,Female,Low,12,50,Food,4,1
U1864,53,Male,Medium,6,20,Food,5,0
U1865,31,Male,Low,23,20,Clothing,0,1
U1866,48,Female,Medium,24,80,Food,7,1
U1867,53,Female,Low,18,70,Travel,1,1
U1868,35,Male,Medium,14,70,Clothing,0,1
U1869,36,Male,Low,13,80,Food,1,1
U1870,22,Male,Medium,1,50,Travel,2,1
U1871,38,Male,High,20,40,Clothing,4,1
U1872,34,Male,Medium,5,30,Entertainment,8,1
U1873,51,Male,Medium,6,80,Health,7,1
U1874,38,Female,Medium,11,20,Health,8,1
U1875,34,Female,High,13,20,Electronics,8,1
U1876,19,Female,Medium,8,70,Clothing,6,1
U1877,36,Female,Medium,23,30,Travel,8,1
U1878,51,Male,Medium,17,40,Health,3,1
U1879,30,Male,Low,3,40,Clothing,1,0
U1880,20,Female,Medium,23,60,Travel,9,1
U1881,37,Female,Medium,30,80,Food,1,1
U1882,55,Female,Medium,30,10,Food,8,1
U1883,28,Male,High,15,10,Entertainment,1,0
U1884,46,Male,Medium,2,20,Entertainment,9,1
U1885,25,Male,Medium,28,70,Entertainment,8,1
U1886,36,Male,Low,30,60,Travel,2,1
U1887,18,Male,Low,22,10,Health,2,1
U1888,49,Female,Low,4,50,Electronics,7,1
U1889,47,Female,High,12,10,Clothing,6,1
U1890,39,Female,Medium,13,20,Entertainment,9,1
U1891,34,Male,Low,8,80,Travel,3,1
U1892,34,Male,Medium,21,40,Travel,9,1
U1893,37,Female,High,30,20,Electronics,8,1
U1894,33,Male,Medium,9,20,Clothing,2,0
U1895,32,Female,Low,3,80,Entertainment,8,1
U1896,48,Male,High,11,80,Clothing,9,1
U1897,52,Female,High,10,30,Electronics,3,0
U1898,60,Female,High,18,50,Electronics,1,1
U1899,21,Female,Medium,27,70,Food,6,1
U1900,56,Male,High,15,50,Electronics,5,1
U1901,23,Female,Low,25,60,Travel,5,1
U1902,60,Male,Low,21,20,Entertainment,9,1
U1903,33,Male,Low,10,40,Clothing,0,0
U1904,38,Female,Low,15,40,Health,2,0
U1905,29,Male,High,16,30,Health,7,1
U1906,52,Female,High,16,50,Travel,1,1
U1907,26,Male,Low,11,80,Electronics,6,1
U1908,19,Male,Low,9,30,Health,7,1
U1909,55,Female,Medium,25,30,Health,5,1
U1910,26,Female,Medium,10,80,Health,10,1
U1911,45,Female,High,5,70,Electronics,2,1
U1912,36,Male,High,6,20,Entertainment,6,1
U1913,37,Female,Medium,18,30,Health,0,1
U1914,22,Male,High,18,50,Clothing,8,1
U1915,30,Female,High,15,40,Clothing,6,1
U1916,20,Male,Low,8,20,Food,9,1
U1917,41,Male,High,12,60,Electronics,5,1
U1918,32,Male,High,1,40,Clothing,5,0
U1919,46,Male,Low,23,50,Entertainment,9,1
U1920,24,Female,Low,23,20,Entertainment,5,1
U1921,35,Female,Medium,16,10,Clothing,2,1
U1922,57,Male,High,3,30,Food,5,0
U1923,50,Male,Medium,29,30,Travel,6,1
U1924,31,Male,Low,17,50,Entertainment,9,1
U1925,29,Female,Medium,14,70,Electronics,10,1
U1926,56,Female,Medium,18,60,Food,10,1
U1927,19,Male,Low,25,40,Electronics,3,1
U1928,33,Female,Low,19,50,Entertainment,2,1
U1929,38,Male,Low,18,70,Electronics,3,1
U1930,49,Female,Low,1,40,Clothing,4,0
U1931,56,Female,Low,26,60,Travel,2,1
U1932,49,Male,High,29,40,Travel,4,1
U1933,49,Male,High,4,80,Clothing,1,1
U1934,18,Male,High,16,70,Clothing,8,1
U1935,48,Female,Low,28,80,Electronics,10,1
U1936,47,Male,High,19,40,Entertainment,8,1
U1937,59,Female,Low,20,10,Electronics,8,1
U1938,21,Male,High,4,10,Travel,7,1
U1939,18,Female,Medium,29,10,Electronics,9,1
U1940,47,Male,Medium,15,80,Health,1,1
U1941,45,Female,High,5,70,Entertainment,2,1
U1942,54,Male,Medium,13,50,Electronics,4,1
U1943,44,Male,High,26,40,Travel,8,1
U1944,38,Female,High,2,20,Travel,6,1
U1945,57,Female,Medium,21,80,Health,8,1
U1946,60,Male,Low,11,20,Food,4,0
U1947,49,Female,High,18,80,Health,9,1
U1948,46,Male,Low,2,30,Food,2,0
U1949,22,Female,Low,28,60,Travel,5,1
U1950,31,Female,High,18,10,Electronics,4,1
U1951,38,Male,Low,7,50,Entertainment,6,1
U1952,49,Female,High,11,80,Food,1,1
U1953,47,Male,Medium,10,50,Entertainment,10,1
U1954,22,Female,Medium,15,40,Food,9,1
U1955,53,Male,High,17,20,Entertainment,8,1
U1956,43,Female,Low,30,60,Travel,4,1
U1957,23,Female,High,11,10,Clothing,8,1
U1958,45,Male,Low,5,60,Health,7,1
U1959,27,Female,Medium,18,30,Travel,0,1
U1960,19,Female,High,9,70,Electronics,10,1
U1961,24,Male,Medium,12,30,Electronics,3,0
U1962,58,Male,High,22,50,Food,3,1
U1963,34,Male,Medium,20,30,Health,3,1
U1964,29,Female,Medium,23,40,Travel,7,1
U1965,45,Male,High,8,80,Electronics,6,1
U1966,20,Female,Low,20,40,Travel,5,1
U1967,35,Male,Medium,16,30,Health,0,1
U1968,44,Female,High,15,60,Food,8,1
U1969,39,Male,Medium,18,40,Health,6,1
U1970,39,Female,Medium,10,20,Health,2,0
U1971,54,Male,High,30,10,Electronics,8,1
U1972,42,Female,Medium,14,50,Entertainment,9,1
U1973,34,Female,Low,3,40,Health,0,0
U1974,55,Female,Low,14,70,Health,7,1
U1975,50,Male,Medium,22,60,Food,4,1
U1976,60,Male,Medium,15,10,Entertainment,1,0
U1977,53,Female,Low,26,10,Travel,9,1
U1978,54,Female,High,30,50,Food,0,1
U1979,48,Female,Medium,26,60,Health,1,1
U1980,27,Male,High,20,80,Travel,8,1
U1981,28,Female,High,17,10,Food,8,1
U1982,34,Male,Low,6,40,Health,6,1
U1983,52,Female,Medium,29,40,Travel,4,1
U1984,20,Male,Medium,5,30,Travel,10,1
U1985,41,Male,Medium,13,20,Travel,8,1
U1986,59,Female,Medium,23,70,Health,4,1
U1987,53,Male,Medium,25,20,Travel,6,1
U1988,51,Female,Low,28,50,Entertainment,8,1
U1989,54,Female,Medium,22,20,Clothing,2,1
U1990,18,Female,Medium,19,40,Electronics,10,1
U1991,25,Female,Low,19,70,Entertainment,8,1
U1992,30,Female,Low,13,10,Entertainment,3,0
U1993,27,Female,Medium,23,30,Entertainment,4,1
U1994,51,Male,Medium,23,40,Travel,5,1
U1995,59,Male,Low,29,50,Travel,0,1
U1996,46,Female,High,22,80,Travel,10,1
U1997,24,Male,Medium,15,60,Entertainment,3,1
U1998,26,Female,Medium,23,80,Food,8,1
U1999,20,Female,High,4,50,Health,5,1
U2000,42,Female,High,25,20,Entertainment,6,1
U2001,22,Female,Low,29,10,Entertainment,1,1
U2002,19,Male,Low,10,70,Travel,9,1
U2003,36,Male,Medium,4,50,Entertainment,4,1
U2004,56,Male,Medium,23,40,Health,10,1
U2005,21,Female,High,23,40,Electronics,0,1
U2006,25,Male,Low,8,60,Clothing,1,1
U2007,18,Female,Medium,25,20,Travel,8,1
U2008,38,Female,Medium,22,30,Entertainment,10,1
U2009,59,Female,High,18,10,Food,7,1
U2010,49,Female,High,16,30,Travel,9,1
U2011,50,Female,Low,18,40,Travel,10,1
U2012,56,Female,Low,1,10,Travel,7,1
U2013,25,Female,Low,25,20,Food,7,1
U2014,36,Female,High,23,30,Entertainment,4,1
U2015,25,Female,High,1,70,Electronics,2,1
U2016,60,Male,Low,12,20,Health,3,0
U2017,45,Male,Low,16,60,Clothing,3,1
U2018,36,Female,Medium,2,30,Electronics,4,0
U2019,41,Male,Low,17,40,Food,10,1
U2020,45,Female,Medium,10,10,Travel,3,0
U2021,35,Male,Low,1,10,Clothing,0,0
U2022,40,Female,Low,3,30,Electronics,3,0
U2023,42,Male,Medium,20,40,Entertainment,3,1
U2024,59,Female,Medium,20,70,Food,4,1
U2025,60,Male,Medium,27,50,Entertainment,7,1
U2026,29,Male,Low,18,40,Travel,7,1
U2027,36,Male,High,9,80,Travel,1,1
U2028,28,Male,Low,15,70,Food,6,1
U2029,53,Male,Low,27,70,Food,8,1
U2030,31,Female,Low,5,70,Clothing,6,1
U2031,32,Male,Low,12,10,Food,5,0
U2032,26,Female,High,10,60,Travel,1,1
U2033,37,Male,Low,12,50,Travel,0,1
U2034,35,Male,High,24,10,Clothing,2,1
U2035,47,Male,Low,24,30,Electronics,2,1
U2036,51,Male,Low,3,80,Food,3,1
U2037,48,Male,Medium,17,80,Clothing,8,1
U2038,31,Female,Low,13,30,Travel,10,1
U2039,53,Male,High,24,20,Clothing,5,1
U2040,32,Female,Medium,17,20,Travel,5,1
U2041,56,Female,Medium,7,30,Health,4,0
U2042,41,Female,High,26,70,Health,2,1
U2043,31,Male,Low,30,20,Entertainment,0,1
U2044,31,Male,High,25,60,Food,5,1
U2045,49,Female,High,20,30,Travel,9,1
U2046,33,Male,Low,9,70,Entertainment,2,1
U2047,56,Male,High,2,70,Entertainment,3,1
U2048,26,Female,Low,15,70,Entertainment,10,1
U2049,19,Female,High,24,70,Electronics,8,1
U2050,28,Male,Low,28,30,Entertainment,0,1
U2051,38,Male,High,11,10,Clothing,9,1
U2052,44,Female,Medium,4,70,Electronics,9,1
U2053,57,Male,Low,30,20,Travel,1,1
U2054,54,Male,Medium,8,10,Electronics,7,1
U2055,53,Female,Medium,9,40,Health,2,0
U2056,42,Male,Medium,7,80,Food,1,1
U2057,27,Female,High,7,40,Electronics,0,0
U2058,34,Female,High,6,30,Health,3,0
U2059,47,Male,High,6,40,Health,2,0
U2060,24,Male,Low,24,30,Health,4,1
U2061,30,Male,Medium,24,10,Travel,8,1
U2062,24,Male,High,21,70,Food,9,1
U2063,22,Female,Medium,25,70,Travel,0,1
U2064,48,Male,Low,18,30,Travel,1,1
U2065,29,Male,Low,19,70,Clothing,6,1
U2066,49,Female,Medium,20,50,Health,8,1
U2067,53,Male,High,26,10,Clothing,8,1
U2068,47,Male,Medium,17,70,Electronics,0,1
U2069,39,Female,High,15,60,Clothing,2,1
U2070,20,Female,Medium,6,20,Travel,7,1
U2071,54,Female,Low,30,50,Entertainment,0,1
U2072,46,Male,High,30,80,Food,0,1
U2073,38,Male,Low,15,80,Entertainment,8,1
U2074,18,Female,Medium,12,80,Health,3,1
U2075,33,Female,Low,3,40,Entertainment,3,0
U2076,36,Female,Low,8,50,Clothing,10,1
U2077,52,Male,Low,30,40,Food,10,1
U2078,41,Female,High,9,50,Entertainment,6,1
U2079,19,Female,High,11,10,Food,0,0
U2080,59,Male,Low,1,70,Travel,5,1
U2081,30,Female,High,5,60,Travel,0,1
U2082,55,Female,Medium,4,10,Food,4,0
U2083,58,Female,High,8,70,Entertainment,7,1
U2084,25,Female,Medium,18,80,Entertainment,2,1
U2085,40,Male,Low,5,30,Electronics,6,1
U2086,40,Female,Low,30,30,Electronics,10,1
U2087,32,Female,Medium,14,20,Clothing,1,0
U2088,54,Male,High,30,40,Clothing,8,1
U2089,49,Female,Low,15,60,Food,5,1
U2090,48,Male,Low,13,60,Electronics,6,1
U2091,28,Female,Medium,12,60,Electronics,9,1
U2092,47,Male,Medium,23,70,Travel,0,1
U2093,19,Female,Medium,19,40,Clothing,3,1
U2094,54,Male,Low,13,70,Food,10,1
U2095,44,Female,Medium,4,80,Clothing,5,1
U2096,22,Female,Medium,22,70,Travel,7,1
U2097,37,Female,Low,3,80,Food,1,1
U2098,52,Male,Medium,15,40,Electronics,0,0
U2099,53,Female,Medium,11,50,Health,4,1
U2100,49,Male,High,3,20,Entertainment,0,0
U2101,50,Male,High,13,80,Electronics,4,1
U2102,26,Female,Low,5,60,Food,3,1
U2103,53,Male,Medium,5,50,Food,1,1
U2104,22,Male,High,10,80,Travel,0,1
U2105,23,Male,High,10,40,Health,4,0
U2106,32,Male,Low,28,10,Clothing,5,1
U2107,30,Male,Medium,18,50,Entertainment,7,1
U2108,32,Female,Low,27,60,Travel,9,1
U2109,21,Female,Low,22,40,Health,9,1
U2110,41,Female,High,25,50,Electronics,0,1
U2111,23,Male,Medium,29,80,Entertainment,2,1
U2112,35,Female,Medium,6,30,Clothing,4,0
U2113,34,Female,Low,21,80,Health,10,1
U2114,51,Male,Medium,26,40,Entertainment,5,1
U2115,24,Male,High,28,40,Clothing,0,1
U2116,35,Female,Medium,18,40,Clothing,1,1
